o1 o2 x3 b4 b5 o6 x7 x8 x9 
o1 o2 b3 x4 x5 x6 x7 o8 b9 
o1 o2 b3 x4 x5 x6 x7 b8 o9 
o1 o2 b3 x4 x5 x6 o7 x8 b9 
o1 o2 b3 x4 x5 x6 o7 b8 x9 
o1 o2 b3 x4 x5 x6 b7 x8 o9 
o1 o2 b3 x4 x5 x6 b7 o8 x9 
o1 o2 b3 x4 x5 x6 b7 b8 b9 
o1 o2 b3 x4 o5 b6 x7 x8 x9 
o1 o2 b3 x4 b5 o6 x7 x8 x9 
o1 o2 b3 o4 x5 b6 x7 x8 x9 
o1 o2 b3 o4 b5 x6 x7 x8 x9 
o1 o2 b3 b4 x5 o6 x7 x8 x9 
o1 o2 b3 b4 o5 x6 x7 x8 x9 
o1 o2 b3 b4 b5 b6 x7 x8 x9 
o1 b2 x3 x4 x5 x6 o7 o8 b9 
o1 b2 x3 x4 x5 x6 o7 b8 o9 
o1 b2 x3 x4 x5 x6 b7 o8 o9 
o1 b2 x3 x4 x5 o6 x7 o8 b9 
o1 b2 x3 x4 x5 o6 x7 b8 o9 
o1 b2 x3 x4 x5 b6 x7 o8 o9 
o1 b2 x3 x4 o5 x6 o7 b8 x9 
o1 b2 x3 x4 o5 x6 b7 o8 x9 
o1 b2 x3 x4 b5 x6 o7 o8 x9 
o1 b2 x3 o4 x5 x6 x7 o8 b9 
o1 b2 x3 o4 x5 x6 x7 b8 o9 
o1 b2 x3 o4 x5 x6 b7 o8 x9 
o1 b2 x3 o4 x5 o6 x7 x8 b9 
o1 b2 x3 o4 x5 o6 x7 b8 x9 
o1 b2 x3 o4 x5 b6 x7 x8 o9 
o1 b2 x3 o4 x5 b6 x7 o8 x9 
o1 b2 x3 o4 x5 b6 x7 b8 b9 
o1 b2 x3 o4 o5 x6 x7 b8 x9 
o1 b2 x3 o4 o5 x6 b7 x8 x9 
o1 b2 x3 o4 o5 b6 x7 x8 x9 
o1 b2 x3 o4 b5 x6 x7 o8 x9 
o1 b2 x3 o4 b5 x6 b7 b8 x9 
o1 b2 x3 o4 b5 o6 x7 x8 x9 
o1 b2 x3 b4 x5 x6 x7 o8 o9 
o1 b2 x3 b4 x5 x6 o7 o8 x9 
o1 b2 x3 b4 x5 o6 x7 x8 o9 
o1 b2 x3 b4 x5 o6 x7 o8 x9 
o1 b2 x3 b4 x5 o6 x7 b8 b9 
o1 b2 x3 b4 x5 b6 x7 o8 b9 
o1 b2 x3 b4 x5 b6 x7 b8 o9 
o1 b2 x3 b4 o5 x6 x7 o8 x9 
o1 b2 x3 b4 o5 x6 o7 x8 x9 
o1 b2 x3 b4 o5 x6 b7 b8 x9 
o1 b2 x3 b4 o5 o6 x7 x8 x9 
o1 b2 x3 b4 b5 x6 o7 b8 x9 
o1 b2 x3 b4 b5 x6 b7 o8 x9 
o1 b2 o3 x4 x5 x6 x7 o8 b9 
o1 b2 o3 x4 x5 x6 x7 b8 o9 
o1 b2 o3 x4 x5 x6 o7 x8 b9 
o1 b2 o3 x4 x5 x6 o7 b8 x9 
o1 b2 o3 x4 x5 x6 b7 x8 o9 
o1 b2 o3 x4 x5 x6 b7 o8 x9 
o1 b2 o3 x4 x5 x6 b7 b8 b9 
o1 b2 o3 x4 o5 b6 x7 x8 x9 
o1 b2 o3 x4 b5 o6 x7 x8 x9 
o1 b2 o3 o4 x5 b6 x7 x8 x9 
o1 b2 o3 o4 b5 x6 x7 x8 x9 
o1 b2 o3 b4 x5 o6 x7 x8 x9 
o1 b2 o3 b4 o5 x6 x7 x8 x9 
o1 b2 o3 b4 b5 b6 x7 x8 x9 
o1 b2 b3 x4 x5 x6 x7 o8 o9 
o1 b2 b3 x4 x5 x6 o7 x8 o9 
o1 b2 b3 x4 x5 x6 o7 o8 x9 
o1 b2 b3 x4 x5 x6 o7 b8 b9 
o1 b2 b3 x4 x5 x6 b7 o8 b9 
o1 b2 b3 x4 x5 x6 b7 b8 o9 
o1 b2 b3 x4 o5 o6 x7 x8 x9 
o1 b2 b3 o4 x5 o6 x7 x8 x9 
o1 b2 b3 o4 o5 x6 x7 x8 x9 
o1 b2 b3 o4 b5 b6 x7 x8 x9 
o1 b2 b3 b4 o5 b6 x7 x8 x9 
o1 b2 b3 b4 b5 o6 x7 x8 x9 
b1 x2 x3 o4 x5 o6 x7 o8 b9 
b1 x2 x3 o4 x5 o6 x7 b8 o9 
b1 x2 x3 o4 x5 o6 o7 x8 b9 
b1 x2 x3 o4 x5 o6 b7 x8 o9 
b1 x2 x3 o4 x5 b6 x7 o8 o9 
b1 x2 x3 o4 x5 b6 o7 x8 o9 
b1 x2 x3 o4 o5 x6 o7 b8 x9 
b1 x2 x3 o4 o5 x6 b7 o8 x9 
b1 x2 x3 o4 b5 x6 o7 o8 x9 
b1 x2 x3 b4 x5 o6 x7 o8 o9 
b1 x2 x3 b4 x5 o6 o7 x8 o9 
b1 x2 x3 b4 o5 x6 o7 o8 x9 
b1 x2 o3 x4 x5 x6 o7 o8 b9 
b1 x2 o3 x4 x5 x6 o7 b8 o9 
b1 x2 o3 x4 x5 x6 b7 o8 o9 
b1 x2 o3 x4 x5 o6 o7 x8 b9 
